timestamp,subject_id,item_id,is_correct
1546562406552,u370685,q2763,True
1546562548056,u370685,q3426,True
1546673501743,u370685,q7805,True
1546674113180,u370685,q7053,True
1546740102879,u370685,q2868,True
1546740506326,u370685,q11314,True
1546742288417,u370685,q3120,False
1546743001190,u370685,q3069,True
1546743205482,u370685,q2739,False
1546743231035,u370685,q2739,True
1546743243961,u370685,q2739,True
1546744035673,u370685,q10694,False
1546744037420,u370685,q10694,True
1546744372082,u370685,q3030,True
1546759702018,u370685,q6924,False
1546766962685,u370685,q6940,True
1546784368168,u370685,q11642,False
1546784766620,u370685,q10645,True
1546785102965,u370685,q6996,True
1546785671440,u370685,q6904,False
1546785773968,u370685,q6996,True
1546786055387,u370685,q10665,True
1546786057320,u370685,q10665,False
1546786059968,u370685,q10664,True
1546786062286,u370685,q10663,True
1546786076201,u370685,q10663,True
1546852628171,u370685,q679,True
1546853450378,u370685,q11259,True
1546853524220,u370685,q507,True
1546853612123,u370685,q948,True
1546870989202,u370685,q7017,True
1546871322715,u370685,q6976,True
1546871324560,u370685,q6976,False
1546871332874,u370685,q6975,True
1546906579871,u370685,q1210,True
1546906628325,u370685,q295,True
1546906651809,u370685,q534,True
1546906700420,u370685,q1196,True
1546906761354,u370685,q1047,True
1546906947489,u370685,q6848,False
1546907377070,u370685,q6836,True
1546933150386,u370685,q11795,False
1546933190653,u370685,q11796,False
1546933193114,u370685,q11796,False
1546933226512,u370685,q11795,False
1546933258115,u370685,q11795,True
1546933285418,u370685,q11796,True
1546933303730,u370685,q11797,True
1546933322255,u370685,q11798,True
1546933471765,u370685,q6801,False
1546933478313,u370685,q6802,True
1546933511693,u370685,q6803,True
1546933557587,u370685,q6801,True
1546933570582,u370685,q6804,True
1546933757218,u370685,q6825,True
1546933781824,u370685,q6826,True
1546933813697,u370685,q6826,False
1546933873454,u370685,q6827,True
1546933927552,u370685,q6828,True
1546934288109,u370685,q6841,True
1546934384151,u370685,q6842,False
1546934519225,u370685,q6843,True
1546934577239,u370685,q6844,True
1546936417893,u370685,q11602,True
1546936862061,u370685,q6712,True
1546988750999,u370685,q6965,False
1546988774752,u370685,q6965,True
1546988867704,u370685,q6966,True
1546988892662,u370685,q6967,False
1546988898614,u370685,q6967,True
1546988906430,u370685,q6967,False
1546989010052,u370685,q6968,True
1546989510749,u370685,q6706,False
1546989541340,u370685,q6707,False
1546989572324,u370685,q6708,True
1546989583967,u370685,q6705,True
1546990256830,u370685,q10865,True
1546990298149,u370685,q10866,False
1546990357430,u370685,q10867,True
1546990369030,u370685,q10867,False
1546990382607,u370685,q10867,True
1546990408098,u370685,q10864,False
1546991480791,u370685,q6829,False
1546991566350,u370685,q6830,True
1546991569715,u370685,q6830,False
1546991626350,u370685,q6831,True
1546991677548,u370685,q6832,False
1546991815121,u370685,q6761,True
1546991897349,u370685,q6762,True
1546991990890,u370685,q6764,True
1546992018152,u370685,q6763,True
1546992543952,u370685,q6877,True
1546992601962,u370685,q6878,False
1546992671608,u370685,q6879,False
1546992750944,u370685,q6880,False
1546993013942,u370685,q10818,True
1546993066293,u370685,q10819,True
1546993089032,u370685,q10817,True
1546993142060,u370685,q10816,False
1547013092564,u370685,q6829,True
1547013132066,u370685,q6830,True
1547013154775,u370685,q6831,True
1547013179796,u370685,q6832,True
1547013271816,u370685,q3003,True
1547013280936,u370685,q3004,False
1547013295067,u370685,q3005,True
1547013299865,u370685,q3004,True
1547013300707,u370685,q3004,False
1547123971011,u370685,q5267,True
1547124233833,u370685,q5687,True
1547124378317,u370685,q5262,True
1547124393833,u370685,q5262,True
1547124562786,u370685,q5062,False
1547124871893,u370685,q8774,False
1547124890092,u370685,q8774,False
1547125041882,u370685,q4831,False
1547125519310,u370685,q4831,True
1547125565865,u370685,q5062,True
1547125590680,u370685,q4416,True
1547125598028,u370685,q4416,False
1547125953224,u370685,q6168,True
1547126265854,u370685,q9165,False
1547126644193,u370685,q5612,True
1547126671388,u370685,q8455,True
1547126687313,u370685,q4339,True
1547126840334,u370685,q8598,False
1547126930546,u370685,q4005,True
1547126980206,u370685,q5395,False
1547127338392,u370685,q4473,True
1547127407914,u370685,q9934,True
1547127564163,u370685,q5466,False
1547127675918,u370685,q6478,True
1547127777623,u370685,q4437,False
1547130414269,u370685,q10071,True
1547130559218,u370685,q5649,False
1547130561610,u370685,q5649,False
1547130692176,u370685,q6509,True
1547130732505,u370685,q6509,False
1547131278200,u370685,q4363,True
1547131311290,u370685,q9850,False
1547131360011,u370685,q9850,False
1547131377055,u370685,q9850,True
1547131450193,u370685,q3772,True
1547131474202,u370685,q6074,True
1547131575398,u370685,q5486,True
1547131597287,u370685,q10331,True
1547131624648,u370685,q10331,False
1547131833040,u370685,q4056,True
1547158247486,u370685,q6188,True
1547158335663,u370685,q3928,True
1547158434283,u370685,q8705,True
1547158614363,u370685,q4630,True
1547158752127,u370685,q5401,False
1547158814554,u370685,q4471,True
1547158896518,u370685,q10212,False
1547158900370,u370685,q10212,True
1547158912761,u370685,q10212,False
1547159571307,u370685,q6684,True
1547159876153,u370685,q10641,True
1547159933764,u370685,q10639,True
1547160353114,u370685,q6668,True
1547181551146,u370685,q2139,True
1547181553455,u370685,q2139,True
1547181681472,u370685,q2553,True
1547181828787,u370685,q3815,False
1547181866424,u370685,q3815,True
1547182062029,u370685,q4828,False
1547182063430,u370685,q4828,True
1547182174410,u370685,q4796,True
1547182280834,u370685,q8706,True
1547182355168,u370685,q4289,False
1547182369820,u370685,q4289,True
1547182458311,u370685,q5783,True
1547182520424,u370685,q5242,True
1547183417041,u370685,q8876,False
1547183440582,u370685,q5782,True
1547183503137,u370685,q5733,True
1547183606756,u370685,q5785,True
1547183707045,u370685,q9759,True
1547183806144,u370685,q4732,True
1547183939629,u370685,q9577,True
1547183985219,u370685,q5250,False
1547183996315,u370685,q5250,False
1547184001297,u370685,q5250,False
1547184053031,u370685,q8602,False
1547206635700,u370685,q11782,False
1547206682196,u370685,q11782,True
1547207302369,u370685,q6680,True
1547207591824,u370685,q6652,True
1547207916692,u370685,q6864,True
1547208114903,u370685,q10915,False
1547208120555,u370685,q10915,True
1547208271061,u370685,q6912,True
1547208539639,u370685,q6988,True
1547208738727,u370685,q6792,True
1547209064701,u370685,q11590,True
1547209430200,u370685,q4767,False
1547209518334,u370685,q4499,True
1547209604430,u370685,q6063,False
1547209712183,u370685,q9733,False
1547209777832,u370685,q5463,True
1547209793371,u370685,q5780,True
1547209835254,u370685,q5784,True
1547209866216,u370685,q9333,True
1547209898547,u370685,q8680,True
1547209946052,u370685,q6529,True
1547209954055,u370685,q6529,False
1547210040784,u370685,q6222,True
1547210197741,u370685,q9945,True
1547210225037,u370685,q6142,True
1547210289918,u370685,q4084,False
1547210341395,u370685,q4633,True
1547210378131,u370685,q8708,True
1547210408462,u370685,q5047,True
1547210445515,u370685,q4199,True
1547210487535,u370685,q4516,False
1547210494437,u370685,q4516,False
1547210709068,u370685,q5070,True
1547210724326,u370685,q4516,True
1547248756247,u370685,q2904,True
1547248885533,u370685,q2805,True
1547248891688,u370685,q2805,True
1547251518822,u370685,q3474,False
1547251620998,u370685,q2931,True
1547251629940,u370685,q2931,True
1547251633720,u370685,q2931,True
1547251634957,u370685,q2931,True
1547251641836,u370685,q2931,True
1547251998141,u370685,q2823,True
1547252156244,u370685,q11299,True
1547252172677,u370685,q11299,True
1547252174607,u370685,q11299,True
1547439110534,u370685,q217,False
1547439145132,u370685,q1234,True
1547439190337,u370685,q504,True
1547439225225,u370685,q1053,True
1547439277518,u370685,q1347,True
1547467283082,u370685,q1407,True
1547467553007,u370685,q2298,False
1547467560842,u370685,q2298,True
1547467776913,u370685,q1470,True
1547468040395,u370685,q2454,False
1547468392338,u370685,q1740,False
1547469577643,u370685,q2394,False
1547469583230,u370685,q2394,True
1547470310676,u370685,q1584,True
1547507107137,u370685,q9130,False
1547507435884,u370685,q6076,False
1547507583721,u370685,q5406,False
1547507589443,u370685,q5406,False
1547507612556,u370685,q5406,True
1547507723984,u370685,q5682,True
1547525839070,u370685,q3159,False
1547525848980,u370685,q3159,False
1547526098543,u370685,q2697,True
1547527005949,u370685,q3441,False
1547540884562,u370685,q3426,True
1547556558769,u370685,q2823,True
1547556646227,u370685,q10685,True
1547556742010,u370685,q3225,False
1547556872198,u370685,q10201,True
1547556934545,u370685,q6112,True
1547644843640,u370685,q3396,False
1547644862632,u370685,q3396,False
1547718357765,u370685,q3426,True
1547718615963,u370685,q3081,True
1547718742610,u370685,q3453,True
1547718931147,u370685,q3510,True
1547960752180,u370685,q6423,False
1547960878180,u370685,q5272,False
1547961056458,u370685,q9364,True
1547961329510,u370685,q5327,False
1547961469479,u370685,q3659,True
1547961577204,u370685,q5111,True
1547961774902,u370685,q9700,False
1547961851837,u370685,q3942,True
1547962002713,u370685,q5739,False
1547962065513,u370685,q6192,True
1547962273514,u370685,q9676,True
1547962368066,u370685,q4559,False
1547962441546,u370685,q8482,True
1547962551926,u370685,q5405,False
1547962636774,u370685,q9462,True
1547962683908,u370685,q5223,True
1547962693752,u370685,q5223,False
1547962754436,u370685,q5071,False
1547962862308,u370685,q5221,False
1547962963767,u370685,q9449,True
1547963154006,u370685,q6189,False
1547963340800,u370685,q6333,False
1547963392205,u370685,q5953,True
1547963496319,u370685,q8815,True
1547963570448,u370685,q4161,True
1547963800805,u370685,q5416,True
1548062542404,u370685,q3935,False
1548062687117,u370685,q10280,False
1548062710256,u370685,q10280,True
1548063044574,u370685,q5960,False
1548063194459,u370685,q6197,True
1548064786777,u370685,q4437,True
1548064849977,u370685,q5960,True
1548065225769,u370685,q5250,True
1548065328878,u370685,q5060,True
1548105688764,u370685,q9141,True
1548105786653,u370685,q4157,True
1548105848912,u370685,q4564,False
1548105874710,u370685,q4564,True
1548106013053,u370685,q5695,False
1548107183861,u370685,q8840,False
1548107214574,u370685,q8840,False
1548107326514,u370685,q3811,True
1548107365282,u370685,q3811,False
1548107543161,u370685,q6353,False
1548107729268,u370685,q5415,False
1548107786015,u370685,q5832,True
1548107829320,u370685,q5677,True
1548107899653,u370685,q6057,False
1548107909651,u370685,q6057,True
1548107961385,u370685,q6411,True
1548108379341,u370685,q9859,True
1548108501415,u370685,q5059,True
1548149262725,u370685,q628,True
1548149301248,u370685,q791,True
1548164802504,u370685,q5768,True
1548164874500,u370685,q4449,True
1548165057137,u370685,q9056,True
1548165288741,u370685,q4621,True
1548165479782,u370685,q6733,True
1548196594112,u370685,q6217,True
1548196714897,u370685,q10114,True
1548200653876,u370685,q995,False
1548200723422,u370685,q603,True
1548200774473,u370685,q473,True
1548200991827,u370685,q995,True
1548201011361,u370685,q1229,True
1548201070760,u370685,q1228,True
1548201129338,u370685,q1367,True
1548201156145,u370685,q695,True
1548201214352,u370685,q997,False
1548219268141,u370685,q4539,True
1548219546060,u370685,q5770,False
1548219558984,u370685,q5770,False
1548227039430,u370685,q5902,True
1548227100331,u370685,q9474,True
1548227152159,u370685,q5725,True
1548231986612,u370685,q3755,True
1548232023268,u370685,q4772,True
1548232137742,u370685,q8764,False
1548232333851,u370685,q6329,True
1548232370382,u370685,q5491,True
1548232425479,u370685,q3985,False
1548232497243,u370685,q9346,True
1548232525801,u370685,q5094,True
1548233780443,u370685,q646,False
1548234115229,u370685,q104,False
1548234241799,u370685,q11166,False
1548234254708,u370685,q11166,True
1548239552942,u370685,q3781,False
1548239557099,u370685,q3781,True
1548239613947,u370685,q9331,True
1548239650263,u370685,q4176,True
1548246295717,u370685,q3655,True
1548253413946,u370685,q5082,True
1548253678244,u370685,q10082,False
1548253678677,u370685,q10082,False
1548390920725,u370685,q3908,True
1548391040190,u370685,q4316,True
1548391109942,u370685,q5683,False
1548391110955,u370685,q5683,False
1548391150599,u370685,q5683,True
1548391171502,u370685,q5683,False
1548391292437,u370685,q9476,True
1548391363289,u370685,q8668,True
1548391376768,u370685,q8668,False
1548391431555,u370685,q5748,True
1548396044816,u370685,q2949,True
1548396205303,u370685,q3288,False
1548457788922,u370685,q6510,True
1548457848026,u370685,q9134,True
1548457930805,u370685,q5041,True
1548457980863,u370685,q5041,False
1548458061647,u370685,q5073,False
1548458069497,u370685,q5073,True
1548458120151,u370685,q3921,False
1548503979908,u370685,q9391,True
1548504083107,u370685,q4429,False
1548504085617,u370685,q4429,True
1548504191018,u370685,q5397,False
1548504309222,u370685,q9579,False
1548541661502,u370685,q9767,True
1548582229976,u370685,q5238,False
1548582347398,u370685,q5775,False
1548587677860,u370685,q5264,True
1548587719100,u370685,q8875,True
1548587768910,u370685,q6187,True
1548660739959,u370685,q6466,False
1548660861677,u370685,q5413,True
1548667418360,u370685,q9118,False
1548667441325,u370685,q9118,True
1548667558733,u370685,q5325,True
1548667895731,u370685,q5765,True
1548667972950,u370685,q6517,False
1548667975358,u370685,q6517,True
1548668016437,u370685,q8532,False
1548668502096,u370685,q3660,False
1548668614939,u370685,q6426,True
1548668732992,u370685,q9628,True
1548668828908,u370685,q9348,False
1548668833950,u370685,q9348,True
1548683389844,u370685,q6020,True
1548683412556,u370685,q4248,True
1548683489579,u370685,q4546,True
1548683636812,u370685,q9038,True
1548683726318,u370685,q6497,True
1548684001620,u370685,q4909,True
1548684069511,u370685,q4103,False
1548922938892,u370685,q9993,True
1548986504116,u370685,q4881,True
1549019100397,u370685,q3682,True
1549019250142,u370685,q5257,True
1549019313024,u370685,q8506,False
1549019374651,u370685,q5289,True
1549019598933,u370685,q3911,True
1549019664030,u370685,q6004,True
1549067607661,u370685,q2802,False
1549168509231,u370685,q9085,False
1549168837533,u370685,q4124,True
1549170882052,u370685,q5652,False
1549171095479,u370685,q4200,False
1549171098366,u370685,q4200,True
1549171184871,u370685,q10282,True
1549204500992,u370685,q6377,True
1549204521393,u370685,q6377,False
1549204589517,u370685,q6183,True
1549204656500,u370685,q3916,True
1549204734120,u370685,q9358,True
1549204850034,u370685,q5315,False
1549205021556,u370685,q6534,False
1549205058588,u370685,q6037,False
1549205069240,u370685,q6037,True
1549340966348,u370685,q9114,True
1549341024499,u370685,q3674,True
1549341270224,u370685,q6502,False
1549351665228,u370685,q6369,True
1549351736972,u370685,q8959,True
1549351833987,u370685,q4205,False
1549351845893,u370685,q4205,True
1549416926726,u370685,q6352,True
1549416992628,u370685,q5103,False
1549446963993,u370685,q9553,True
1549447337913,u370685,q4318,False
1549447390644,u370685,q5388,True
1549447420478,u370685,q6185,True
1549447511664,u370685,q9018,True
1549447588357,u370685,q6752,True
1549447625242,u370685,q4849,True
1549451812516,u370685,q447,True
1549451813896,u370685,q447,False
1549452717247,u370685,q961,True
1549452753867,u370685,q758,False
1549452879477,u370685,q422,True
1549452949712,u370685,q200,False
1549453072806,u370685,q764,True
1549453159098,u370685,q973,True
1549453341802,u370685,q447,True
1549453368740,u370685,q406,True
1549453411018,u370685,q209,False
1549546204401,u370685,q3691,False
1549548904552,u370685,q3727,True
1549548914755,u370685,q3727,True
1549548980648,u370685,q6225,True
1549613233498,u370685,q6118,False
1549703554332,u370685,q3912,False
1549717817762,u370685,q9168,True
1549717868794,u370685,q4535,False
1549717956244,u370685,q5732,False
1549718233616,u370685,q5203,False
1549718237564,u370685,q5203,True
1549718315755,u370685,q9040,True
1549718368820,u370685,q4903,True
1549718430621,u370685,q4182,True
1549718622188,u370685,q4480,False
1549804767114,u370685,q8844,False
1549804769178,u370685,q8844,True
1549804836603,u370685,q10013,False
1549804850423,u370685,q10013,True
1549805047665,u370685,q5758,False
1549805062882,u370685,q5758,True
1549805639275,u370685,q5615,True
1549805797577,u370685,q8943,True
1549805955605,u370685,q5671,False
1549806149489,u370685,q3186,True
1549837951334,u370685,q4596,False
1549883738658,u370685,q3294,True
1549883739665,u370685,q3294,True
1549884068499,u370685,q3384,True
1549884479004,u370685,q10688,False
1549884685395,u370685,q3210,True
1549884705116,u370685,q3210,True
1549884835157,u370685,q3591,True
1549884969661,u370685,q3036,True
1549885129405,u370685,q11269,True
1549885214575,u370685,q3279,False
1549885338950,u370685,q2943,True
1549885476924,u370685,q3432,True
1549917643790,u370685,q6156,False
1549934225468,u370685,q6466,True
1549934274414,u370685,q6156,True
1549934389184,u370685,q8363,True
1549934396787,u370685,q8363,True
1549934433883,u370685,q4632,False
1549934466808,u370685,q4632,True
1549934525166,u370685,q4906,True
1549934735736,u370685,q4026,True
1549934848794,u370685,q9058,False
1549934929854,u370685,q4521,True
1549946008421,u370685,q739,False
1549946384333,u370685,q1229,True
1549946410413,u370685,q995,True
1549946439889,u370685,q1394,False
1550047130941,u370685,q9638,True
1550047304242,u370685,q6194,False
1550048242170,u370685,q9566,True
1550048354844,u370685,q5735,False
1550048511884,u370685,q5995,True
1550048666860,u370685,q5407,True
1550048728425,u370685,q9769,True
1550060482276,u370685,q3579,True
1550060690288,u370685,q8140,False
1550156169004,u370685,q6141,True
1550208494957,u370685,q6085,True
1550208546386,u370685,q4277,True
1550208799329,u370685,q8939,True
1550208927130,u370685,q5234,False
1550232381447,u370685,q3099,False
1550290882360,u370685,q3792,True
1550361171410,u370685,q5425,True
1550364137316,u370685,q8622,False
1550364140402,u370685,q8622,True
1550364298556,u370685,q5731,False
1551013153947,u370685,q5437,True
1551013227150,u370685,q6337,False
1551013265871,u370685,q4892,True
1551013312674,u370685,q9578,True
1551013438747,u370685,q3803,True
1551013593990,u370685,q5312,True
1551068538935,u370685,q10194,False
1551232429068,u370685,q5453,True
1551232533930,u370685,q3688,True
1551232609789,u370685,q3829,False
1551234268006,u370685,q9841,True
1551483470542,u370685,q5835,True
1551483585106,u370685,q6348,True
1551483588948,u370685,q6348,False
1551486954032,u370685,q5072,True
1551487263892,u370685,q9439,True
1551489643691,u370685,q5691,True
1551489653290,u370685,q5691,False
1551489659760,u370685,q5691,True
1551489790983,u370685,q6219,True
1551489805590,u370685,q6014,True
1551489893905,u370685,q9730,True
1551695681628,u370685,q5337,False
1551695765707,u370685,q5102,False
1551695770321,u370685,q5102,True
1551695862602,u370685,q5638,False
1551695964403,u370685,q9758,True
1551707984569,u370685,q8459,True
1551708032482,u370685,q5781,True
1551708060738,u370685,q4872,False
1551709536109,u370685,q9146,True
1551711304151,u370685,q5331,True
1551711390651,u370685,q6723,True
1551711435550,u370685,q4744,True
1551711952636,u370685,q9508,True
1551712082688,u370685,q5321,True
1551716459631,u370685,q4578,True
1551716579181,u370685,q5049,True
1551717203013,u370685,q8625,True
1551717254938,u370685,q6115,False
1551717259717,u370685,q6115,True
1551717278580,u370685,q6115,False
1551717280379,u370685,q6115,True
1551718674590,u370685,q6243,False
1551718677638,u370685,q6243,True
1551724301316,u370685,q4440,True
1551724903587,u370685,q9352,True
1551724918099,u370685,q9352,False
1551729918798,u370685,q3695,False
1551730101579,u370685,q5742,True
1551730128127,u370685,q3770,True
1551881333953,u370685,q9350,False
1551881339769,u370685,q9350,True
1551959887159,u370685,q6047,False
1551959897339,u370685,q6047,True
1551959982466,u370685,q4323,False
1551959986744,u370685,q4323,True
1552107107734,u370685,q9409,False
1552107231486,u370685,q3692,False
1552109855295,u370685,q5065,False
1552272621455,u370685,q3910,False
1552272689568,u370685,q8545,False
1552272703665,u370685,q8545,True
1552272825034,u370685,q5555,True
1552272913361,u370685,q4204,True
1552272958807,u370685,q3687,True
1552272978270,u370685,q9034,True
1552395726222,u370685,q5339,False
1552395935182,u370685,q3715,True
1552397448489,u370685,q6160,True
1552397499315,u370685,q10210,True
1552397521007,u370685,q10210,True
1552397594425,u370685,q6431,True
1552466259834,u370685,q6916,False
1553174855135,u370685,q3330,True
1553175314996,u370685,q2781,True
1553373414040,u370685,q11290,True
1553525858363,u370685,q4582,False
1553827422313,u370685,q4039,True
1553827481499,u370685,q9957,True
1553827525308,u370685,q4512,True
1553867240087,u370685,q5230,False
1553867241053,u370685,q5230,True
1553867391947,u370685,q6338,False
1553867517100,u370685,q9417,True
1553867581107,u370685,q3997,True
1554354377909,u370685,q4809,True
1554354402131,u370685,q4883,True
1554354410182,u370685,q4883,False
1554354438324,u370685,q4883,False
1554354520672,u370685,q9933,False
1554354552860,u370685,q9933,True
1554354665729,u370685,q6494,False
1554354953673,u370685,q6502,False
1554894480125,u370685,q5222,True
1554894517590,u370685,q4037,True
1555399527255,u370685,q9857,True
1555399714133,u370685,q5050,True
1555399909383,u370685,q5040,True
1555400014317,u370685,q5646,False
1555400144319,u370685,q8744,True
1555400290158,u370685,q4792,False
1555492483256,u370685,q4489,True
1555679132073,u370685,q5959,True
1555679175745,u370685,q17175,False
1556459893394,u370685,q8414,False
1556550900648,u370685,q8414,False
1556550990214,u370685,q4317,False
1556860056318,u370685,q9608,True
1557318003853,u370685,q6872,False
1557324035028,u370685,q6892,True
1557755660710,u370685,q1115,True
1557755685568,u370685,q397,True
1557755712234,u370685,q1368,True
1557755751296,u370685,q369,False
1557755966009,u370685,q759,True
1557755994032,u370685,q404,True
1557756023326,u370685,q526,False
1557756065051,u370685,q223,True
1557756097189,u370685,q1132,False
1557756132304,u370685,q1240,False
1557756179871,u370685,q696,False
1557756206678,u370685,q796,False
1557756236645,u370685,q254,False
1557756261397,u370685,q825,False
1557756285798,u370685,q643,True
1557756311594,u370685,q1266,False
1557756338212,u370685,q1360,True
1557756364124,u370685,q584,True
1557756383694,u370685,q278,True
1557756407720,u370685,q902,True
1557756439061,u370685,q1218,False
1557756581599,u370685,q970,True
1557756603964,u370685,q856,False
1557756655119,u370685,q1316,True
1557756684685,u370685,q588,False
1557795364261,u370685,q1297,True
1557795427111,u370685,q750,False
1557795500602,u370685,q740,True
1557795505757,u370685,q740,False
1557795676384,u370685,q1030,False
1557795729262,u370685,q767,True
1557795820248,u370685,q952,True
1557795861589,u370685,q565,False
1557795896918,u370685,q1000,False
1557795951839,u370685,q439,True
1557795985515,u370685,q776,True
1557796010794,u370685,q438,True
1557796413418,u370685,q732,True
1557796483189,u370685,q940,True
1557812982299,u370685,q237,True
1557813138875,u370685,q1253,True
1557813174696,u370685,q906,True
1557921164219,u370685,q8566,False
1557921164219,u370685,q8566,False
1557921179923,u370685,q8566,True
1557921179923,u370685,q8566,True
1558062714423,u370685,q956,False
1558062715260,u370685,q956,False
1558062741615,u370685,q1195,False
1558063132550,u370685,q594,False
1545284418386,u370992,q4236,True
1545284461765,u370992,q4151,False
1545284463728,u370992,q4151,False
1545284464178,u370992,q4151,True
1545284464613,u370992,q4151,False
1545284465075,u370992,q4151,False
1545284465698,u370992,q4151,True
1545284466100,u370992,q4151,False
1545284490582,u370992,q6382,False
1545284515606,u370992,q8154,True
1545284544567,u370992,q5247,False
1545284567409,u370992,q5366,True
1545284595993,u370992,q6759,False
1545284611303,u370992,q5277,False
1545284615842,u370992,q5277,False
1545284616331,u370992,q5277,True
1545284616782,u370992,q5277,False
1545284617584,u370992,q5277,True
1545284618530,u370992,q5277,False
1545284647269,u370992,q6472,True
1545284673642,u370992,q6351,True
1545484481548,u373804,q5969,True
1545484504495,u373804,q4553,False
1545484526470,u373804,q214,False
1545484551653,u373804,q8154,True
1545484574536,u373804,q387,False
1545484575069,u373804,q387,True
1545484596801,u373804,q6725,False
1545628490490,u375596,q4562,False
1545628513670,u375596,q181,False
1545628522787,u375596,q181,False
1545628540267,u375596,q6045,True
1545628547513,u375596,q6459,True
1545628564866,u375596,q8154,True
1545628582583,u375596,q99,True
1545628605812,u375596,q5563,True
1545628651110,u375596,q6085,True
1545628669079,u375596,q4176,True
1545628682359,u375596,q5516,True
1545628705377,u375596,q8943,True
1545628735236,u375596,q3788,True
1545628750821,u375596,q6423,True
1545628766827,u375596,q4872,True
1545628782076,u375596,q10076,True
1545628793901,u375596,q3798,True
1545628806524,u375596,q9606,True
1545716661360,u375596,q6928,True
1545717024950,u375596,q6836,True
1545717203227,u375596,q6968,True
1545741481079,u375596,q4247,False
1545741521568,u375596,q5744,True
1545741628485,u375596,q4479,False
1545741675619,u375596,q8537,True
1545741696254,u375596,q6363,False
1545741699967,u375596,q6363,True
1545741822001,u375596,q5071,True
1545741870607,u375596,q4490,False
1545741921827,u375596,q9513,True
1545741942491,u375596,q4468,True
1545742031293,u375596,q5213,True
1545742114076,u375596,q6213,True
1545742166294,u375596,q9036,True
1545742295785,u375596,q3815,False
1545742375458,u375596,q6049,False
1545742568444,u375596,q3692,True
1545742603201,u375596,q8637,True
1545742790049,u375596,q5659,True
1545742896810,u375596,q5770,True
1545742952873,u375596,q4545,True
1545742985300,u375596,q8192,True
1545743056978,u375596,q6355,True
1545743069402,u375596,q4476,True
1545743293398,u375596,q5775,True
1545743327187,u375596,q9866,True
1545743399337,u375596,q6549,False
1545743454009,u375596,q4122,True
1545743489862,u375596,q5805,True
1545743532438,u375596,q9067,False
1545743561564,u375596,q4166,True
1545743578058,u375596,q3911,True
1545743592042,u375596,q5060,False
1545743646757,u375596,q8594,False
1545743647444,u375596,q8594,False
1545743647799,u375596,q8594,True
1545743648499,u375596,q8594,False
1546059658940,u375596,q6541,False
1546059723151,u375596,q4178,True
1546059741583,u375596,q4464,True
1546059794722,u375596,q9000,False
1546059800689,u375596,q9000,True
1546059834666,u375596,q5308,True
1546059936347,u375596,q6071,False
1546059989837,u375596,q3784,False
1546060063418,u375596,q10114,False
1546060115923,u375596,q3688,True
1546060195378,u375596,q6189,False
1546060295985,u375596,q6328,False
1546060347054,u375596,q9422,True
1546060404849,u375596,q4300,True
1546060453758,u375596,q5040,True
1546060496288,u375596,q4131,True
1546060533935,u375596,q9116,True
1546060583325,u375596,q8652,False
1546060585071,u375596,q8652,True
1546060627773,u375596,q4774,True
1546060698739,u375596,q3784,True
1546060736451,u375596,q4247,True
1546060859556,u375596,q4485,True
1546060900509,u375596,q9345,True
1546060914457,u375596,q4077,False
1546060920211,u375596,q4077,False
1546060920785,u375596,q4077,True
1546060921423,u375596,q4077,False
1546060921843,u375596,q4077,False
1546060974200,u375596,q4077,True
1546061007746,u375596,q9599,True
1546061046788,u375596,q6499,True
1546061160107,u375596,q9901,True
1546061239136,u375596,q4055,False
1546061405442,u375596,q5663,True
1546061427695,u375596,q4402,True
1546061513694,u375596,q10271,False
1546061559462,u375596,q5312,True
1546061631012,u375596,q666,True
1546061658227,u375596,q475,True
1546061681878,u375596,q11259,True
1546061702852,u375596,q292,True
1546061775332,u375596,q3225,True
1546061887745,u375596,q3276,False
1546061959328,u375596,q2859,True
1546061966961,u375596,q2859,True
1546062038766,u375596,q2799,True
1546062132209,u375596,q10799,True
1546062229284,u375596,q7000,True
1546062353581,u375596,q10637,False
1546062456479,u375596,q6704,True
1546064673882,u375596,q10875,True
1546064762636,u375596,q6988,True
1546071302222,u375596,q7886,True
1546071303389,u375596,q7890,False
1546071699162,u375596,q7507,True
1546071906563,u375596,q7855,True
1546072164295,u375596,q7977,True
1545735701222,u377584,q5755,False
1545737041743,u377584,q699,True
1545737061625,u377584,q699,False
1545737065620,u377584,q699,True
1545737126632,u377584,q6278,True
1545737149249,u377584,q297,True
1545737150706,u377584,q297,False
1545737152606,u377584,q297,False
1545737252211,u377584,q5564,True
1545737273182,u377584,q1315,False
1545784252683,u378712,q4503,False
1545784276154,u378712,q1360,True
1545784291752,u378712,q1360,True
1545784321957,u378712,q754,False
1545784342300,u378712,q4004,False
1545784354819,u378712,q5063,False
1545784378629,u378712,q5540,False
1545784407450,u378712,q377,True
1545784474977,u378712,q6466,True
1545784501523,u378712,q6222,True
1545784520545,u378712,q3884,True
1545784547120,u378712,q10173,True
1545784571421,u378712,q3995,True
1545784596362,u378712,q3675,False
1545784603115,u378712,q3675,True
1545784632529,u378712,q4904,True
1545784653641,u378712,q10081,False
1545784688530,u378712,q5339,True
1545784715718,u378712,q4809,True
1545784859323,u378712,q453,False
1545784861621,u378712,q453,True
1545784910232,u378712,q870,True
1545784938610,u378712,q11259,False
1545784988323,u378712,q897,True
1545785010612,u378712,q1068,True
